id,x,y,z,au,cu
15877,17,46,11,0,0
15878,17,46,12,0,0
15879,17,46,13,0,0
15880,17,46,14,0,0
15881,17,47,0,0,0
15882,17,47,1,0,0
15883,17,47,2,0,0
15884,17,47,3,0,0
15885,17,47,4,0,0
15886,17,47,5,0,0
15887,17,47,6,0,0
15888,17,47,7,0,0
15889,17,47,8,0,0
15890,17,47,9,0,0
15891,17,47,10,0,0
15892,17,47,11,0,0
15893,17,47,12,0,0
15894,17,47,13,0,0
15895,17,47,14,0,0
15896,17,48,0,0,0
15897,17,48,1,0,0
15898,17,48,2,0,0
15899,17,48,3,0,0
15900,17,48,4,0,0
15901,17,48,5,0,0
15902,17,48,6,0,0
15903,17,48,7,0,0
15904,17,48,8,0,0
15905,17,48,9,0,0
15906,17,48,10,0,0
15907,17,48,11,0,0
15908,17,48,12,0,0
15909,17,48,13,0,0
15910,17,48,14,0,0
15911,17,49,0,0,0
15912,17,49,1,0,0
15913,17,49,2,0,0
15914,17,49,3,0,0
15915,17,49,4,0,0
15916,17,49,5,0,0
15917,17,49,6,0,0
15918,17,49,7,0,0
15919,17,49,8,0,0
15920,17,49,9,0,0
15921,17,49,10,0,0
15922,17,49,11,0,0
15923,17,49,12,0,0
15924,17,49,13,0,0
15925,17,49,14,0,0
15926,17,50,0,0,0
15927,17,50,1,0,0
15928,17,50,2,0,0
15929,17,50,3,0,0
15930,17,50,4,0,0
15931,17,50,5,0,0
15932,17,50,6,0,0
15933,17,50,7,0,0
15934,17,50,8,0,0
15935,17,50,9,0,0
15936,17,50,10,0,0
15937,17,50,11,0,0
15938,17,50,12,0,0
15939,17,50,13,0,0
15940,17,50,14,0,0
15941,17,51,0,0,0
15942,17,51,1,0,0
15943,17,51,2,0,0
15944,17,51,3,0,0
15945,17,51,4,0,0
15946,17,51,5,0,0
15947,17,51,6,0,0
15948,17,51,7,0,0
15949,17,51,8,0,0
15950,17,51,9,0,0
15951,17,51,10,0,0
15952,17,51,11,0,0
15953,17,51,12,0,0
15954,17,51,13,0,0
15955,17,52,0,0,0
15956,17,52,1,0,0
15957,17,52,2,0,0
15958,17,52,3,0,0
15959,17,52,4,0,0
15960,17,52,5,0,0
15961,17,52,6,0,0
15962,17,52,7,0,0
15963,17,52,8,0,0
15964,17,52,9,0,0
15965,17,52,10,0,0
15966,17,52,11,0,0
15967,17,52,12,0,0
15968,17,52,13,0,0
15969,17,53,0,0,0
15970,17,53,1,0,0
15971,17,53,2,0,0
15972,17,53,3,0,0
15973,17,53,4,0,0
15974,17,53,5,0,0
15975,17,53,6,0,0
15976,17,53,7,0,0
15977,17,53,8,0,0
15978,17,53,9,0,0
15979,17,53,10,0,0
15980,17,53,11,0,0
15981,17,53,12,0,0
15982,17,53,13,0,0
15983,17,54,0,0,0
15984,17,54,1,0,0
15985,17,54,2,0,0
15986,17,54,3,0,0
15987,17,54,4,0,0
15988,17,54,5,0,0
15989,17,54,6,0,0
15990,17,54,7,0,0
15991,17,54,8,0,0
15992,17,54,9,0,0
15993,17,54,10,0,0
15994,17,54,11,0,0
15995,17,54,12,0,0
15996,17,54,13,0,0
15997,17,55,0,0,0
15998,17,55,1,0,0
15999,17,55,2,0,0
16000,17,55,3,0,0
16001,17,55,4,0,0
16002,17,55,5,0,0
16003,17,55,6,0,0
16004,17,55,7,0,0
16005,17,55,8,0,0
16006,17,55,9,0,0
16007,17,55,10,0,0
16008,17,55,11,0,0
16009,17,55,12,0,0
16010,17,55,13,0,0
16011,17,56,0,0,0
16012,17,56,1,0,0
16013,17,56,2,0,0
16014,17,56,3,0,0
16015,17,56,4,0,0
16016,17,56,5,0,0
16017,17,56,6,0,0
16018,17,56,7,0,0
16019,17,56,8,0,0
16020,17,56,9,0,0
16021,17,56,10,0,0
16022,17,56,11,0,0
16023,17,56,12,0,0
16024,17,56,13,0,0
16025,17,57,0,0,0
16026,17,57,1,0,0
16027,17,57,2,0,0
16028,17,57,3,0,0
16029,17,57,4,0,0
16030,17,57,5,0,0
16031,17,57,6,0,0
16032,17,57,7,0,0
16033,17,57,8,0,0
16034,17,57,9,0,0
16035,17,57,10,0,0
16036,17,57,11,0,0
16037,17,57,12,0,0
16038,17,57,13,0,0
16039,17,58,0,0,0
16040,17,58,1,0,0
16041,17,58,2,0,0
16042,17,58,3,0,0
16043,17,58,4,0,0
16044,17,58,5,0,0
16045,17,58,6,0,0
16046,17,58,7,0,0
16047,17,58,8,0,0
16048,17,58,9,0,0
16049,17,58,10,0,0
16050,17,58,11,0,0
16051,17,58,12,0,0
16052,17,58,13,0,0
16053,17,59,0,0,0
16054,17,59,1,0,0
16055,17,59,2,0,0
16056,17,59,3,0,0
16057,17,59,4,0,0
16058,17,59,5,0,0
16059,17,59,6,0,0
16060,17,59,7,0,0
16061,17,59,8,0,0
16062,17,59,9,0,0
16063,17,59,10,0,0
16064,17,59,11,0,0
16065,17,59,12,0,0
16066,17,59,13,0,0
16067,18,0,0,0,0
16068,18,0,1,0,0
16069,18,0,2,0,0
16070,18,0,3,0,0
16071,18,0,4,0,0
16072,18,0,5,0,0
16073,18,0,6,0,0
16074,18,0,7,0,0
16075,18,0,8,0,0
16076,18,0,9,0,0
16077,18,0,10,0,0
16078,18,0,11,0,0
16079,18,0,12,0,0
16080,18,0,13,0,0
16081,18,0,14,0,0
16082,18,1,0,0,0
16083,18,1,1,0,0
16084,18,1,2,0,0
16085,18,1,3,0,0
16086,18,1,4,0,0
16087,18,1,5,0,0
16088,18,1,6,0,0
16089,18,1,7,0,0
16090,18,1,8,0,0
16091,18,1,9,0,0
16092,18,1,10,0,0
16093,18,1,11,0,0
16094,18,1,12,0,0
16095,18,1,13,0,0
16096,18,1,14,0,0
16097,18,2,0,0,0
16098,18,2,1,0,0
16099,18,2,2,0,0
16100,18,2,3,0,0
16101,18,2,4,0,0
16102,18,2,5,0,0
16103,18,2,6,0,0
16104,18,2,7,0,0
16105,18,2,8,0,0
16106,18,2,9,0,0
16107,18,2,10,0,0
16108,18,2,11,0,0
16109,18,2,12,0,0
16110,18,2,13,0,0
16111,18,2,14,0,0
16112,18,3,0,0,0
16113,18,3,1,0,0
16114,18,3,2,0,0
16115,18,3,3,0,0
16116,18,3,4,0,0
16117,18,3,5,0,0
16118,18,3,6,0,0
16119,18,3,7,0,0
16120,18,3,8,0,0
16121,18,3,9,0,0
16122,18,3,10,0,0
16123,18,3,11,0,0
16124,18,3,12,0,0
16125,18,3,13,0,0
16126,18,3,14,0,0
16127,18,4,0,0,0
16128,18,4,1,0,0
16129,18,4,2,0,0
16130,18,4,3,0,0
16131,18,4,4,0,0
16132,18,4,5,0,0
16133,18,4,6,0,0
16134,18,4,7,0,0
16135,18,4,8,0,0
16136,18,4,9,0,0
16137,18,4,10,0,0
16138,18,4,11,0,0
16139,18,4,12,0,0
16140,18,4,13,0,0
16141,18,4,14,0,0
16142,18,5,0,0,0
16143,18,5,1,0,0
16144,18,5,2,0,0
16145,18,5,3,0,0
16146,18,5,4,0,0
16147,18,5,5,0,0
16148,18,5,6,0,0
16149,18,5,7,0,0
16150,18,5,8,0,0
16151,18,5,9,0,0
16152,18,5,10,0,0
16153,18,5,11,0,0
16154,18,5,12,0,0
16155,18,5,13,0,0
16156,18,5,14,0,0
16157,18,6,0,0,0
16158,18,6,1,0,0
16159,18,6,2,0,0
16160,18,6,3,0,0
16161,18,6,4,0,0
16162,18,6,5,0,0
16163,18,6,6,0,0
16164,18,6,7,0,0
16165,18,6,8,0,0
16166,18,6,9,0,0
16167,18,6,10,0,0
16168,18,6,11,0,0
16169,18,6,12,0,0
16170,18,6,13,0,0
16171,18,6,14,0,0
16172,18,7,0,0,0
16173,18,7,1,0,0
16174,18,7,2,0,0
16175,18,7,3,0,0
16176,18,7,4,0,0
16177,18,7,5,0,0
16178,18,7,6,0,0
16179,18,7,7,0,0
16180,18,7,8,0,0
16181,18,7,9,0,0
16182,18,7,10,0,0
16183,18,7,11,0,0
16184,18,7,12,0,0
16185,18,7,13,0,0
16186,18,7,14,0,0
16187,18,8,0,0,0
16188,18,8,1,0,0
16189,18,8,2,0,0
16190,18,8,3,0,0
16191,18,8,4,0,0
16192,18,8,5,0,0
16193,18,8,6,0,0
16194,18,8,7,0,0
16195,18,8,8,0,0
16196,18,8,9,0,0
16197,18,8,10,0,0
16198,18,8,11,0,0
16199,18,8,12,0,0
16200,18,8,13,0,0
16201,18,8,14,0,0
16202,18,9,0,0,0
16203,18,9,1,0,0
16204,18,9,2,0,0
16205,18,9,3,0,0
16206,18,9,4,0,0
16207,18,9,5,0,0
16208,18,9,6,0,0
16209,18,9,7,0,0
16210,18,9,8,0,0
16211,18,9,9,0,0
16212,18,9,10,0,0
16213,18,9,11,0,0
16214,18,9,12,0,0
16215,18,9,13,0,0
16216,18,9,14,0,0
16217,18,10,0,0,0
16218,18,10,1,0,0
16219,18,10,2,0,0
16220,18,10,3,0,0
16221,18,10,4,0,0
16222,18,10,5,0,0
16223,18,10,6,0,0
16224,18,10,7,0,0
16225,18,10,8,0,0
16226,18,10,9,0,0
16227,18,10,10,0,0
16228,18,10,11,0,0
16229,18,10,12,0,0
16230,18,10,13,0,0
16231,18,10,14,0,0
16232,18,11,0,0,0
16233,18,11,1,0,0
16234,18,11,2,0,0
16235,18,11,3,0,0
16236,18,11,4,0,0
16237,18,11,5,0,0
16238,18,11,6,0,0
16239,18,11,7,0,0
16240,18,11,8,0,0
16241,18,11,9,0,0
16242,18,11,10,0,0
16243,18,11,11,0,0
16244,18,11,12,0,0
16245,18,11,13,0,0
16246,18,11,14,0,0
16247,18,12,0,0,0
16248,18,12,1,0,0
16249,18,12,2,0,0
16250,18,12,3,0,0
16251,18,12,4,0,0
16252,18,12,5,0,0
16253,18,12,6,0,0
16254,18,12,7,0,0
16255,18,12,8,0,0
16256,18,12,9,0,0
16257,18,12,10,0,0
16258,18,12,11,0,0
16259,18,12,12,0,0
16260,18,12,13,0,0
16261,18,12,14,0,0
16262,18,13,0,0,0
16263,18,13,1,0,0
16264,18,13,2,0,0
16265,18,13,3,0,0
16266,18,13,4,0,0
16267,18,13,5,0,0
16268,18,13,6,0,0
16269,18,13,7,0,0
16270,18,13,8,0,0
16271,18,13,9,0,0
16272,18,13,10,0,0
16273,18,13,11,0,0
16274,18,13,12,0,0
16275,18,13,13,0,0
16276,18,13,14,0,0
16277,18,14,0,0,0
16278,18,14,1,0,0
16279,18,14,2,0,0
16280,18,14,3,0,0
16281,18,14,4,0,0
16282,18,14,5,0,0
16283,18,14,6,0,0
16284,18,14,7,0,0
16285,18,14,8,0,0
16286,18,14,9,0,0
16287,18,14,10,0,0
16288,18,14,11,0,0
16289,18,14,12,0,0
16290,18,14,13,0,0
16291,18,14,14,0,0
16292,18,15,0,0,0
16293,18,15,1,0,0
16294,18,15,2,0,0
16295,18,15,3,0,0
16296,18,15,4,0,0
16297,18,15,5,0,0
16298,18,15,6,0,0
16299,18,15,7,0,0
16300,18,15,8,0,0
16301,18,15,9,0,0
16302,18,15,10,0,0
16303,18,15,11,0,0
16304,18,15,12,0,0
16305,18,15,13,0,0
16306,18,15,14,0,0
16307,18,16,0,0,0
16308,18,16,1,0,0
16309,18,16,2,0,0
16310,18,16,3,0,0
16311,18,16,4,0,0
16312,18,16,5,0,0
16313,18,16,6,0,0
16314,18,16,7,0,0
16315,18,16,8,0,0
16316,18,16,9,0,0
16317,18,16,10,0,0
16318,18,16,11,0,0
16319,18,16,12,0,0
16320,18,16,13,0,0
16321,18,16,14,0,0
16322,18,17,0,0,0
16323,18,17,1,0,0
16324,18,17,2,0,0
16325,18,17,3,0,0
16326,18,17,4,0,0
16327,18,17,5,0,0
16328,18,17,6,0,0
16329,18,17,7,0,0
16330,18,17,8,0,0
16331,18,17,9,0,0
16332,18,17,10,0,0
16333,18,17,11,0,0
16334,18,17,12,0,0
16335,18,17,13,0,0
16336,18,17,14,0,0
16337,18,18,0,0,0
16338,18,18,1,0,0
16339,18,18,2,0,0
16340,18,18,3,0,0
16341,18,18,4,0,0
16342,18,18,5,0,0
16343,18,18,6,0,0
16344,18,18,7,0,0
16345,18,18,8,0,0
16346,18,18,9,0,0
16347,18,18,10,0,0
16348,18,18,11,0,0
16349,18,18,12,0,0
16350,18,18,13,0,0
16351,18,18,14,0,0
16352,18,19,0,0,0
16353,18,19,1,0,0
16354,18,19,2,0,0
16355,18,19,3,0,0
16356,18,19,4,0,0
16357,18,19,5,0,0
16358,18,19,6,0,0
16359,18,19,7,0,0
16360,18,19,8,0,0
16361,18,19,9,0,0
16362,18,19,10,0,0
16363,18,19,11,0,0
16364,18,19,12,0,0
16365,18,19,13,0,0
16366,18,19,14,0,0
16367,18,20,0,0.165553105,0.33033976
16368,18,20,1,0.019079995,0.038159991
16369,18,20,2,0,0
16370,18,20,3,0.056765073,0.09073811
16371,18,20,4,0.131122689,0.227306731
16372,18,20,5,0.093113018,0.167603433
16373,18,20,6,0.028455593,0.054324315
16374,18,20,7,0.044208833,0.085413183
16375,18,20,8,0.076088317,0.141608813
16376,18,20,9,0,0
16377,18,20,10,0,0
16378,18,20,11,0,0
16379,18,20,12,0,0
16380,18,20,13,0,0
16381,18,20,14,0,0
16382,18,21,0,0.228744656,0.442538681
16383,18,21,1,0.230126613,0.440112485
16384,18,21,2,0.265569309,0.432419801
16385,18,21,3,0.328148144,0.530370363
16386,18,21,4,0.329629625,0.56777777
16387,18,21,5,0.331111107,0.615555547
16388,18,21,6,0.318042731,0.612722134
16389,18,21,7,0.333115846,0.647013471
16390,18,21,8,0.350826757,0.63646229
16391,18,21,9,0.258854814,0.431683029
16392,18,21,10,0.064961967,0.098079832
16393,18,21,11,0,0
16394,18,21,12,0,0
16395,18,21,13,0,0
16396,18,21,14,0,0
16397,18,22,0,0.11489508,0.212494126
16398,18,22,1,0.263703637,0.471110993
16399,18,22,2,0.278518448,0.48074062
16400,18,22,3,0.303064543,0.501622006
16401,18,22,4,0.334851992,0.574522798
16402,18,22,5,0.343703699,0.645555547
16403,18,22,6,0.360370365,0.683703694
16404,18,22,7,0.36481481,0.725185175
16405,18,22,8,0.389999995,0.754074064
16406,18,22,9,0.401481476,0.695555546
16407,18,22,10,0.384444439,0.606296288
16408,18,22,11,0.298870678,0.408961016
16409,18,22,12,0.226028716,0.24797699
16410,18,22,13,0.180520795,0.169234032
16411,18,22,14,0,0
16412,18,23,0,0,0
16413,18,23,1,0.253028091,0.380628424
16414,18,23,2,0.289259186,0.437036927
16415,18,23,3,0.294074,0.415925821
16416,18,23,4,0.301533996,0.437237485
16417,18,23,5,0.297028405,0.545591114
16418,18,23,6,0.320008286,0.586369402
16419,18,23,7,0.323333329,0.660370361
16420,18,23,8,0.336666662,0.755555545
16421,18,23,9,0.359629625,0.768518508
16422,18,23,10,0.338148143,0.720740731
16423,18,23,11,0.347407403,0.636666658
16424,18,23,12,0.38518518,0.479629623
16425,18,23,13,0.385638654,0.307100347
16426,18,23,14,0,0
16427,18,24,0,0,0
16428,18,24,1,0.09589375,0.1180875
16429,18,24,2,0.257916087,0.311959813
16430,18,24,3,0.292592519,0.36074065
16431,18,24,4,0.296296222,0.385185088
16432,18,24,5,0.297412614,0.409705128
16433,18,24,6,0.309294829,0.465567103
16434,18,24,7,0.318210441,0.556941506
16435,18,24,8,0.330791782,0.686759366
16436,18,24,9,0.335555551,0.751111101
16437,18,24,10,0.327407403,0.723703694
16438,18,24,11,0.338888884,0.663333324
16439,18,24,12,0.376296291,0.538518511
16440,18,24,13,0.374176097,0.31344513
16441,18,24,14,0.09885005,0.081894603
16442,18,25,0,0,0
16443,18,25,1,0.06776717,0.068193379
16444,18,25,2,0.199221618,0.226619654
16445,18,25,3,0.260901828,0.309778645
16446,18,25,4,0.301481406,0.385185088
16447,18,25,5,0.299629554,0.438888778
16448,18,25,6,0.315555476,0.526296164
16449,18,25,7,0.316666587,0.522962831
16450,18,25,8,0.315207918,0.484744455
16451,18,25,9,0.31826928,0.526398068
16452,18,25,10,0.33633427,0.571983049
16453,18,25,11,0.359999995,0.538888881
16454,18,25,12,0.342962958,0.352592588
16455,18,25,13,0.265925852,0.199629574
16456,18,25,14,0,0
16457,18,26,0,0,0
16458,18,26,1,0.082258263,0.073734091
16459,18,26,2,0.225925923,0.249259256
16460,18,26,3,0.181436467,0.229200878
16461,18,26,4,0.275721589,0.381040984
16462,18,26,5,0.316296217,0.533333199
16463,18,26,6,0.324444363,0.594073925
16464,18,26,7,0.327777695,0.60074059
16465,18,26,8,0.336666582,0.530740607
16466,18,26,9,0.336666582,0.41481471
16467,18,26,10,0.345987101,0.321305927
16468,18,26,11,0.363875691,0.376125655
16469,18,26,12,0.349999995,0.346666662
16470,18,26,13,0.249999931,0.175925877
16471,18,26,14,0.04881273,0.035791198
16472,18,27,0,0,0
16473,18,27,1,0.107352748,0.1217796
16474,18,27,2,0.264814811,0.350740736
16475,18,27,3,0.298888885,0.433333327
16476,18,27,4,0.365928374,0.615924219
16477,18,27,5,0.361116131,0.646044578
16478,18,27,6,0.367029809,0.619646402
16479,18,27,7,0.374814721,0.64185169
16480,18,27,8,0.385555459,0.609629476
16481,18,27,9,0.409629527,0.472592474
16482,18,27,10,0.418148043,0.325925844
16483,18,27,11,0.395195492,0.296373218
16484,18,27,12,0.386873412,0.334604473
16485,18,27,13,0.271481406,0.174444396
16486,18,27,14,0.121748467,0.086090121
16487,18,28,0,0,0
16488,18,28,1,0.176840135,0.237447317
16489,18,28,2,0.328148144,0.464444438
16490,18,28,3,0.35444444,0.529629622
16491,18,28,4,0.382962958,0.635555547
16492,18,28,5,0.411481476,0.747407397
16493,18,28,6,0.429974943,0.773692616
16494,18,28,7,0.429251725,0.678296899
16495,18,28,8,0.418148043,0.633333174
16496,18,28,9,0.457407292,0.533333199
16497,18,28,10,0.472222103,0.354444355
16498,18,28,11,0.442962852,0.342592506
16499,18,28,12,0.38860765,0.331093349
16500,18,28,13,0.287777698,0.182222172
16501,18,28,14,0.080749559,0.052247297
16502,18,29,0,0,0
16503,18,29,1,0.183584092,0.256935772
16504,18,29,2,0.291111107,0.419259253
16505,18,29,3,0.335185181,0.500370363
16506,18,29,4,0.389999995,0.651851843
16507,18,29,5,0.469999994,0.850740729
16508,18,29,6,0.523703696,0.969999987
16509,18,29,7,0.508165025,0.988284075
16510,18,29,8,0.492219279,0.708102798
16511,18,29,9,0.563703562,0.549999862
16512,18,29,10,0.628888731,0.395925826
16513,18,29,11,0.615925771,0.449629517
16514,18,29,12,0.61407392,0.38703694
16515,18,29,13,0.532592445,0.264444371
16516,18,29,14,0.236612509,0.137824937
16517,18,30,0,0,0
16518,18,30,1,0.139327213,0.210220177
16519,18,30,2,0.261111108,0.375925921
16520,18,30,3,0.318148144,0.469259253
16521,18,30,4,0.439999994,0.764444434
16522,18,30,5,0.551111103,1.019629616
16523,18,30,6,0.582222214,1.090740726
16524,18,30,7,0.576666659,1.149629614
16525,18,30,8,0.570706539,0.941036885
16526,18,30,9,0.637370623,0.590159122
16527,18,30,10,0.704073897,0.446666554
16528,18,30,11,0.676296126,0.497036912
16529,18,30,12,0.693268915,0.456224008
16530,18,30,13,0.693333141,0.301481398
16531,18,30,14,0.458085725,0.188510113
16532,18,31,0,0,0
16533,18,31,1,0.228660543,0.308978584
16534,18,31,2,0.417407402,0.597407399
16535,18,31,3,0.484814808,0.766296286
16536,18,31,4,0.604074066,1.251481464
16537,18,31,5,0.617407399,1.218888872
16538,18,31,6,0.631851843,1.253703686
16539,18,31,7,0.643703695,1.280740723
16540,18,31,8,0.639583834,1.212801017
16541,18,31,9,0.735741309,0.786573237
16542,18,31,10,0.821851645,0.539629494
16543,18,31,11,0.73444426,0.565925784
16544,18,31,12,0.741332187,0.557628796
16545,18,31,13,0.792222002,0.375555451
16546,18,31,14,0.435073091,0.209129336
16547,18,32,0,0,0
16548,18,32,1,0.188062913,0.263288078
16549,18,32,2,0.373703699,0.571481474
16550,18,32,3,0.452962957,0.768148138
16551,18,32,4,0.619629621,1.163333317
16552,18,32,5,0.629999991,1.221481465
16553,18,32,6,0.634444436,1.259629612
16554,18,32,7,0.653333324,1.301481463
16555,18,32,8,0.634444436,1.189999984
16556,18,32,9,0.657862634,0.863766552
16557,18,32,10,0.758810673,0.547144074
16558,18,32,11,0.702552559,0.491080745
16559,18,32,12,0.616500546,0.468674496
16560,18,32,13,0.599999833,0.3599999
16561,18,32,14,0.513043785,0.272127787
16562,18,33,0,0,0
16563,18,33,1,0.103921813,0.161374522
16564,18,33,2,0.302098214,0.495396205
16565,18,33,3,0.36481481,0.642592584
16566,18,33,4,0.416296291,0.85222221
16567,18,33,5,0.470370364,0.981111098
16568,18,33,6,0.505555549,1.100370355
16569,18,33,7,0.564074066,1.199259243
16570,18,33,8,0.59851851,1.082592578
16571,18,33,9,0.679999991,0.698148138
16572,18,33,10,0.842917993,0.403372065
16573,18,33,11,0.719540701,0.313174649
16574,18,33,12,0.305925849,0.244074013
16575,18,33,13,0.214814755,0.226296233
16576,18,33,14,0.151675113,0.168931563
16577,18,34,0,0,0
16578,18,34,1,0.028382539,0.046014115
16579,18,34,2,0.176336004,0.273532102
16580,18,34,3,0.260740737,0.442222216
16581,18,34,4,0.327777773,0.621851843
16582,18,34,5,0.394074069,0.809629618
16583,18,34,6,0.438888883,0.981481468
16584,18,34,7,0.520740734,1.173703687
16585,18,34,8,0.561111103,1.165555539
16586,18,34,9,0.665925917,0.80148147
16587,18,34,10,0.806666656,0.513703697
16588,18,34,11,0.714905614,0.488435872
16589,18,34,12,0.620033305,0.363502056
16590,18,34,13,0.508246414,0.287051988
16591,18,34,14,0.254614463,0.187565988
16592,18,35,0,0,0
16593,18,35,1,0,0
16594,18,35,2,0.11954015,0.18814223
16595,18,35,3,0.268148144,0.43592592
16596,18,35,4,0.311111107,0.595185177
16597,18,35,5,0.39592592,0.755925915
16598,18,35,6,0.44629629,0.903333321
16599,18,35,7,0.491481475,1.070740726
16600,18,35,8,0.499259252,1.122592577
16601,18,35,9,0.603333325,0.869259247
16602,18,35,10,0.716296286,0.576296288
16603,18,35,11,0.653333324,0.595185177
16604,18,35,12,0.613796365,0.46710892
16605,18,35,13,0.554154241,0.312272314
16606,18,35,14,0.302434929,0.203745637
16607,18,36,0,0,0
16608,18,36,1,0,0
16609,18,36,2,0.111184447,0.17566316
16610,18,36,3,0.245555552,0.402962957
16611,18,36,4,0.31444444,0.577407399
16612,18,36,5,0.381851847,0.745555545
16613,18,36,6,0.389999995,0.7911111
16614,18,36,7,0.401851846,0.868148136
16615,18,36,8,0.431851846,0.956296283
16616,18,36,9,0.499999993,0.827777766
16617,18,36,10,0.565185177,0.607777769
16618,18,36,11,0.629999991,0.574814807
16619,18,36,12,0.627407399,0.428518513
16620,18,36,13,0.449259134,0.284814736
16621,18,36,14,0.226414096,0.200586765
16622,18,37,0,0,0
16623,18,37,1,0,0
16624,18,37,2,0.025918757,0.041038032
16625,18,37,3,0.275925922,0.467777771
16626,18,37,4,0.34444444,0.670740731
16627,18,37,5,0.387037032,0.76037036
16628,18,37,6,0.389999995,0.804444433
16629,18,37,7,0.397407402,0.867037025
16630,18,37,8,0.435185179,0.934814802
16631,18,37,9,0.501481475,0.822222211
16632,18,37,10,0.57814814,0.634074065
16633,18,37,11,0.635185176,0.534444437
16634,18,37,12,0.628148139,0.403333328
16635,18,37,13,0.486296161,0.29074066
16636,18,37,14,0.22734521,0.15179882
16637,18,38,0,0,0
16638,18,38,1,0,0
16639,18,38,2,0,0
16640,18,38,3,0.188501523,0.33643424
16641,18,38,4,0.322592588,0.641481473
16642,18,38,5,0.360740736,0.734074064
16643,18,38,6,0.371851847,0.777407397
16644,18,38,7,0.383333328,0.828888877
16645,18,38,8,0.43555555,0.876296284
16646,18,38,9,0.521851845,0.769999989
16647,18,38,10,0.595925918,0.617407399
16648,18,38,11,0.638148139,0.572592585
16649,18,38,12,0.595185177,0.402222217
16650,18,38,13,0.386666559,0.248518449
16651,18,38,14,0.14056436,0.133130668
16652,18,39,0,0,0
16653,18,39,1,0,0
16654,18,39,2,0,0
16655,18,39,3,0,0
16656,18,39,4,0.108358006,0.189006141
16657,18,39,5,0.223982522,0.453418532
16658,18,39,6,0.2937037,0.593333325
16659,18,39,7,0.278888885,0.581111103
16660,18,39,8,0.337777773,0.58777777
16661,18,39,9,0.387037032,0.505555549
16662,18,39,10,0.412962957,0.429999994
16663,18,39,11,0.41592592,0.361851847
16664,18,39,12,0.429999994,0.308888885
16665,18,39,13,0.368148046,0.247407339
16666,18,39,14,0.212375635,0.143665871
16667,18,40,0,0,0
16668,18,40,1,0,0
16669,18,40,2,0,0
16670,18,40,3,0,0
16671,18,40,4,0,0
16672,18,40,5,0,0
16673,18,40,6,0.067123531,0.119834034
16674,18,40,7,0.136804297,0.246323526
16675,18,40,8,0.188888886,0.287777774
16676,18,40,9,0.208888886,0.248888885
16677,18,40,10,0.227777775,0.227037034
16678,18,40,11,0.248518515,0.198518516
16679,18,40,12,0.307777774,0.203703701
16680,18,40,13,0.268021331,0.160225752
16681,18,40,14,0.163854991,0.10111772
16682,18,41,0,0,0
16683,18,41,1,0,0
16684,18,41,2,0,0
16685,18,41,3,0,0
16686,18,41,4,0,0
16687,18,41,5,0,0
16688,18,41,6,0,0
16689,18,41,7,0.01345207,0.024300514
16690,18,41,8,0.116294284,0.178264248
16691,18,41,9,0.177809137,0.208074522
16692,18,41,10,0.216577025,0.215075624
16693,18,41,11,0.227175354,0.202264145
16694,18,41,12,0.127676211,0.076445631
16695,18,41,13,0.03198599,0.016632715
16696,18,41,14,0,0
16697,18,42,0,0,0
16698,18,42,1,0,0
16699,18,42,2,0,0
16700,18,42,3,0,0
16701,18,42,4,0,0
16702,18,42,5,0,0
16703,18,42,6,0,0
16704,18,42,7,0,0
16705,18,42,8,0.008718281,0.012205593
16706,18,42,9,0.026611142,0.031761686
16707,18,42,10,0.084627226,0.084627226
16708,18,42,11,0.089168199,0.071417122
16709,18,42,12,0.151031173,0.099214627
16710,18,42,13,0.154924996,0.091913606
16711,18,42,14,0.07589002,0.045534012
16712,18,43,0,0,0
16713,18,43,1,0,0
16714,18,43,2,0,0
16715,18,43,3,0,0
16716,18,43,4,0,0
16717,18,43,5,0,0
16718,18,43,6,0,0
16719,18,43,7,0,0
16720,18,43,8,0,0
16721,18,43,9,0,0
16722,18,43,10,0,0
16723,18,43,11,0,0
16724,18,43,12,0,0
16725,18,43,13,0.095139827,0.063418264
16726,18,43,14,0.040609851,0.024193102
16727,18,44,0,0,0
16728,18,44,1,0,0
16729,18,44,2,0,0
16730,18,44,3,0,0
16731,18,44,4,0,0
16732,18,44,5,0,0
16733,18,44,6,0,0
16734,18,44,7,0,0
16735,18,44,8,0,0
16736,18,44,9,0,0
16737,18,44,10,0,0
16738,18,44,11,0,0
16739,18,44,12,0,0
16740,18,44,13,0,0
16741,18,44,14,0,0
16742,18,45,0,0,0
16743,18,45,1,0,0
16744,18,45,2,0,0
